task_name,dataset_id,error_rate,method,n_raw,n_w,n_w_e1,n_w_e2,TP_e1,TP_e2,FP_e1,FP_e2,FN_e1,FN_e2,n_r2r,EDR_e1,Precision_e1,Recall_e1,F1_e1,EDR_e2,Precision_e2,Recall_e2,F1_e2
hospital,30,5.0,mode,20000,950,950,0,918,0,0,618,32,0,18432,0.9663157894635125,0.9999999999891067,0.9663157894635125,0.9828693740059334,-61800000000.0,0.0,0.0,0.0
hospital,30,5.0,bigdansing,20000,950,950,0,899,0,297,748,51,0,18005,0.6336842105196454,0.7516722407963907,0.946315789463723,0.8378378328957319,-74800000000.0,0.0,0.0,0.0
hospital,30,5.0,boostclean,20000,950,950,0,906,0,906,0,44,0,18144,0.0,0.49999999999724065,0.953684210516277,0.6560463387118026,0.0,0.0,0.0,0.0
hospital,37,10.0,mode,20000,1900,1900,0,1768,0,0,1138,132,0,16962,0.9305263157845762,0.999999999994344,0.9305263157845762,0.9640130811517097,-113800000000.0,0.0,0.0,0.0
hospital,37,10.0,bigdansing,20000,1900,1900,0,1704,0,642,1210,196,0,16248,0.5589473684181109,0.7263427109943464,0.8968421052584378,0.8026377717824275,-121000000000.0,0.0,0.0,0.0
hospital,37,10.0,boostclean,20000,1900,1900,0,1706,0,1706,0,194,0,16394,0.0,0.4999999999985346,0.8978947368373795,0.642319272511111,0.0,0.0,0.0,0.0
hospital,37,10.0,holoclean,20000,1900,1900,0,1880,0,165,51,20,0,17884,0.9026315789426178,0.9193154034184875,0.9894736842053186,0.953105191453127,-5100000000.0,0.0,0.0,0.0
hospital,37,10.0,horizon,20000,1900,1900,0,1637,0,985,1408,263,0,15707,0.34315789473503605,0.6243325705544458,0.8615789473638865,0.7240159172825976,-140800000000.0,0.0,0.0,0.0
hospital,37,10.0,scared,20000,1900,1900,0,1624,0,1873,481,276,0,15746,-0.1310526315782576,0.4643980554747944,0.8547368421007646,0.601815819041276,-48100000000.0,0.0,0.0,0.0
hospital,37,10.0,baran,20000,1900,1900,0,1815,0,0,741,85,0,17359,0.9552631578897092,0.9999999999944904,0.9552631578897092,0.977119779654154,-74100000000.0,0.0,0.0,0.0
hospital,37,10.0,Unified,20000,1900,1900,0,1706,0,1706,0,194,0,16394,0.0,0.4999999999985346,0.8978947368373795,0.642319272511111,0.0,0.0,0.0,0.0
hospital,37,10.0,GroundTruth,20000,1900,1900,0,1900,0,0,0,0,0,18100,0.9999999999947369,0.9999999999947369,0.9999999999947369,0.9999999949947369,0.0,0.0,0.0,0.0
hospital,38,15.0,mode,20000,2850,2850,0,2565,0,0,1650,285,0,15500,0.8999999999968421,0.9999999999961015,0.8999999999968421,0.947368416062983,-165000000000.0,0.0,0.0,0.0
hospital,38,15.0,bigdansing,20000,2850,2850,0,2416,0,1093,1477,434,0,14580,0.4642105263141607,0.6885152465070148,0.8477192982426396,0.7598678988097614,-147700000000.0,0.0,0.0,0.0
hospital,39,5.0,mode,20000,950,0,950,0,907,0,907,0,43,18143,0.0,0.0,0.0,0.0,0.0,0.4999999999972437,0.9547368420952133,0.6562952197964056
hospital,39,5.0,bigdansing,20000,950,0,950,0,899,0,858,0,51,18192,0.0,0.0,0.0,0.0,0.043157894736387814,0.5116676152503605,0.946315789463723,0.664203911213378
hospital,39,5.0,boostclean,20000,950,0,950,0,907,0,907,0,43,18143,0.0,0.0,0.0,0.0,0.0,0.4999999999972437,0.9547368420952133,0.6562952197964056
hospital,39,5.0,holoclean,20000,950,0,950,0,929,0,468,0,21,18582,0.0,0.0,0.0,0.0,0.4852631578896288,0.6649964208971726,0.9778947368318116,0.7916489086812254
hospital,39,5.0,horizon,20000,950,0,950,0,911,0,926,0,39,18124,0.0,0.0,0.0,0.0,-0.01578947368404432,0.49591725639359874,0.9589473684109584,0.6537495469908229
hospital,39,5.0,scared,20000,950,0,950,0,891,0,1187,0,59,17863,0.0,0.0,0.0,0.0,-0.31157894736514125,0.42877767083528023,0.9378947368322327,0.5885072612117769
hospital,39,5.0,baran,20000,950,0,950,0,917,466,252,0,33,18332,-46600000000.0,0.0,0.0,0.0,0.6999999999926316,0.7844311377178407,0.9652631578845762,0.8655025906091831
hospital,39,5.0,Unified,20000,950,0,950,0,907,0,907,0,43,18143,0.0,0.0,0.0,0.0,0.0,0.4999999999972437,0.9547368420952133,0.6562952197964056
hospital,39,5.0,GroundTruth,20000,950,0,950,0,950,0,0,0,0,19050,0.0,0.0,0.0,0.0,0.9999999999894736,0.9999999999894736,0.9999999999894736,0.9999999949894736
hospital,40,10.0,mode,20000,1900,950,950,877,866,0,1471,73,84,16629,0.9231578947271246,0.9999999999885975,0.9231578947271246,0.9600437826274675,-0.6368421052564542,0.37056054770915464,0.9115789473588255,0.526924242920837
hospital,40,10.0,bigdansing,20000,1900,950,950,865,861,303,1341,85,89,16456,0.5915789473621939,0.7405821917744814,0.9105263157798892,0.816808304771414,-0.5052631578894182,0.3910081743851453,0.906315789464144,0.5463197927397198
hospital,40,10.0,boostclean,20000,1900,950,950,869,848,863,854,81,102,16383,0.006315789473617729,0.5017321016137314,0.9147368420956343,0.6480238582092065,-0.006315789473617729,0.4982373677996579,0.8926315789379723,0.6395173407969057
hospital,41,15.000000000000002,mode,20000,2850,1900,950,1670,839,0,1905,230,111,15245,0.8789473684164266,0.999999999994012,0.8789473684164266,0.9355742247073888,-1.122105263146083,0.3057580174915971,0.8831578947275457,0.4542501315314611
hospital,41,15.000000000000002,bigdansing,20000,2850,1900,950,1609,819,605,1699,291,131,14846,0.5284210526287978,0.7267389340527248,0.8468421052587009,0.782207092740444,-0.9263157894639336,0.32525814138075754,0.86210526314882,0.4723183351197471
hospital,41,15.000000000000002,boostclean,20000,2850,1900,950,1605,808,1609,804,295,142,14737,-0.0021052631578836567,0.4993777224626653,0.8447368421008172,0.6276886930202491,0.004210526315745152,0.5012406947859724,0.8505263157805207,0.6307572162500632
hospital,42,20.0,mode,20000,3800,2850,950,2392,808,0,2297,458,142,13903,0.8392982456110902,0.9999999999958195,0.8392982456110902,0.9126287626806233,-1.567368421036133,0.2602254428333004,0.8505263157805207,0.39852034166296535
hospital,42,20.0,bigdansing,20000,3800,2850,950,2266,750,1120,2028,584,200,13052,0.40210526315648387,0.6692262256329911,0.7950877192954559,0.7267479103649485,-1.3452631578805763,0.2699784017268899,0.7894736842022161,0.40236051122148375
hospital,42,20.0,boostclean,20000,3800,2850,950,2270,762,2283,749,580,188,13168,-0.004561403508755925,0.49857236986492737,0.7964912280673807,0.6132648878740432,0.013684210526171746,0.5043017868927578,0.8021052631494515,0.6192604584811182
hospital,43,10.0,mode,20000,1900,0,1900,0,1712,0,1712,0,188,16388,0.0,0.0,0.0,0.0,0.0,0.4999999999985397,0.901052631574205,0.6431254649790327
hospital,43,10.0,bigdansing,20000,1900,0,1900,0,1727,0,1598,0,173,16502,0.0,0.0,0.0,0.0,0.06789473684174793,0.5193984962390394,0.9089473684162688,0.6610526269483179
hospital,43,10.0,boostclean,20000,1900,0,1900,0,1712,0,1712,0,188,16388,0.0,0.0,0.0,0.0,0.0,0.4999999999985397,0.901052631574205,0.6431254649790327
hospital,44,15.000000000000002,mode,20000,2850,950,1900,831,1676,0,2188,119,224,14962,0.8747368420960554,0.9999999999879663,0.8747368420960554,0.9331835997282943,-0.26947368420910806,0.43374741200715905,0.8821052631532521,0.5815405923862583
hospital,44,15.000000000000002,bigdansing,20000,2850,950,1900,815,1623,346,2007,135,277,14797,0.4936842105211191,0.7019810508122138,0.8578947368330748,0.7721458974585539,-0.20210526315683103,0.44710743801529723,0.8542105263112937,0.5869801039863144
hospital,44,15.000000000000002,boostclean,20000,2850,950,1900,816,1645,805,1656,134,255,14689,0.011578947368299168,0.5033929673010278,0.858947368412011,0.6347724574126485,-0.005789473684180055,0.49833383822932953,0.8657894736796538,0.6325706548489319
hospital,44,15.000000000000002,holoclean,20000,2850,950,1900,890,1783,42,1183,60,117,15925,0.8926315789379723,0.9549356223073505,0.9368421052532964,0.9458023329287698,0.3157894736825485,0.6011463250148309,0.93842105262664,0.7328401103212068
hospital,44,15.000000000000002,horizon,20000,2850,950,1900,795,1630,462,2067,155,270,14621,0.3505263157857839,0.6324582338851834,0.836842105254349,0.7204349747005502,-0.22999999999878948,0.44089802542482853,0.8578947368375901,0.5824548820596961
hospital,44,15.000000000000002,scared,20000,2850,950,1900,803,1628,888,1768,147,272,14494,-0.08947368420958449,0.47486694263468443,0.8452631578858393,0.6081029866801857,-0.07368421052592798,0.47938751472179214,0.8568421052586482,0.6148036207742891
hospital,44,15.000000000000002,baran,20000,2850,950,1900,909,1821,418,213,41,79,16519,0.5168421052577175,0.6850037678923512,0.9568421052530859,0.798418967462068,0.8463157894692299,0.895280235983799,0.9584210526265347,0.9257752873244297
hospital,44,15.000000000000002,Unified,20000,2850,950,1900,816,1645,805,1656,134,255,14689,0.011578947368299168,0.5033929673010278,0.858947368412011,0.6347724574126485,-0.005789473684180055,0.49833383822932953,0.8657894736796538,0.6325706548489319
hospital,44,15.000000000000002,GroundTruth,20000,2850,950,1900,950,1900,0,0,0,0,17150,0.9999999999894736,0.9999999999894736,0.9999999999894736,0.9999999949894736,0.9999999999947369,0.9999999999947369,0.9999999999947369,0.9999999949947369
hospital,31,20.0,mode,20000,3800,1900,1900,1556,1554,0,2505,344,346,13695,0.8189473684167424,0.9999999999935734,0.8189473684167424,0.9004629580072901,-0.5005263157868394,0.38285291943734207,0.8178947368378006,0.5215640164634495
hospital,31,20.0,bigdansing,20000,3800,1900,1900,1533,1517,718,2224,367,383,13258,0.42894736841879505,0.6810306530400665,0.8068421052589114,0.7386171957067278,-0.3721052631559363,0.4055065490499719,0.7984210526273767,0.5378478948392825
hospital,31,20.0,boostclean,20000,3800,1900,1900,1496,1491,1502,1485,404,409,13213,-0.003157894736825485,0.498999332886928,0.7873684210484876,0.6108615714023058,0.003157894736825485,0.5010080645144456,0.784736842101133,0.6115668533213675
hospital,31,20.0,holoclean,20000,3800,1900,1900,1705,1697,105,1280,195,203,14815,0.8421052631534627,0.9419889502710388,0.8973684210479086,0.9191374613052653,0.21947368420937122,0.5700369499476989,0.8931578947321414,0.6959196179598657
hospital,31,20.0,horizon,20000,3800,1900,1900,1507,1473,876,2479,393,427,12845,0.33210526315614686,0.6323961393175309,0.7931578947326676,0.7037123462160328,-0.5294736842077397,0.3727226720638342,0.7752631578906566,0.5034176306096367
hospital,31,20.0,scared,20000,3800,1900,1900,1319,1282,3171,1272,581,618,11757,-0.974736842100133,0.293763919821172,0.6942105263121358,0.41283254668085256,0.005263157894709142,0.5019577133887942,0.6747368421017119,0.5756623211043187
hospital,31,20.0,baran,20000,3800,1900,1900,1873,1865,166,71,27,35,15963,0.8984210526268505,0.9185875429086877,0.9857894736790223,0.9510027875883487,0.94421052631082,0.9633264462760159,0.9815789473632549,0.9723670440047555
hospital,31,20.0,Unified,20000,3800,1900,1900,1496,1491,1502,1485,404,409,13213,-0.003157894736825485,0.498999332886928,0.7873684210484876,0.6108615714023058,0.003157894736825485,0.5010080645144456,0.784736842101133,0.6115668533213675
hospital,31,20.0,GroundTruth,20000,3800,1900,1900,1900,1900,0,0,0,0,16200,0.9999999999947369,0.9999999999947369,0.9999999999947369,0.9999999949947369,0.9999999999947369,0.9999999999947369,0.9999999999947369,0.9999999949947369
hospital,32,25.0,mode,20000,4750,2850,1900,2265,1538,0,2881,585,362,12369,0.7947368421024746,0.9999999999955851,0.7947368421024746,0.8856304935956635,-0.7068421052594377,0.34804254356110426,0.809473684206266,0.4867858796354049
hospital,32,25.0,bigdansing,20000,4750,2850,1900,2122,1413,1237,2427,728,487,11586,0.31052631578838413,0.6317356356039544,0.7445614035061595,0.6835239119262303,-0.533684210523507,0.3679687499990418,0.7436842105224017,0.4923344903429532
hospital,32,25.0,boostclean,20000,4750,2850,1900,2139,1452,2168,1423,711,448,11659,-0.010175438596455526,0.4966333875075537,0.7505263157868403,0.5977364769716507,0.01526315789465651,0.5050434782591129,0.7642105263117673,0.6081675344729331
hospital,32,25.0,holoclean,20000,4750,2850,1900,2491,1689,169,1528,359,211,13553,0.8147368421024045,0.9364661654100134,0.8740350877162315,0.9041742236777996,0.08473684210481718,0.5250233136446223,0.888947368416374,0.6601524283948852
hospital,32,25.0,horizon,20000,4750,2850,1900,2089,1419,1159,2626,761,481,11465,0.32631578947253925,0.6431650246285617,0.732982456137779,0.6851426647468316,-0.6352631578913934,0.3508034610621735,0.7468421052592272,0.47737594182255877
hospital,32,25.0,scared,20000,4750,2850,1900,1910,1280,3497,1234,940,620,10519,-0.556842105261204,0.35324579249056176,0.6701754385941397,0.46263775737737234,0.02421052631566205,0.5091487669033049,0.6736842105227702,0.5799728088684746
hospital,32,25.0,baran,20000,4750,2850,1900,2569,1723,525,880,281,177,13845,0.717192982453624,0.8303167420787644,0.9014035087687671,0.8644010717215332,0.44368421052398066,0.6619285439851635,0.906842105258385,0.7652675944966579
hospital,32,25.0,Unified,20000,4750,2850,1900,2139,1452,2168,1423,711,448,11659,-0.010175438596455526,0.4966333875075537,0.7505263157868403,0.5977364769716507,0.01526315789465651,0.5050434782591129,0.7642105263117673,0.6081675344729331
hospital,32,25.0,GroundTruth,20000,4750,2850,1900,2850,1900,0,0,0,0,15250,0.9999999999964913,0.9999999999964913,0.9999999999964913,0.9999999949964913,0.9999999999947369,0.9999999999947369,0.9999999999947369,0.9999999949947369
hospital,33,15.0,mode,20000,2850,0,2850,0,2415,0,2415,0,435,14735,0.0,0.0,0.0,0.0,0.0,0.49999999999896483,0.8473684210496584,0.6289062453306987
hospital,33,15.0,bigdansing,20000,2850,0,2850,0,2440,0,2270,0,410,14880,0.0,0.0,0.0,0.0,0.05964912280680825,0.5180467091284118,0.856140350874189,0.645502640803596
hospital,33,15.0,boostclean,20000,2850,0,2850,0,2415,0,2415,0,435,14735,0.0,0.0,0.0,0.0,0.0,0.49999999999896483,0.8473684210496584,0.6289062453306987
hospital,33,15.0,holoclean,20000,2850,0,2850,0,2548,0,1595,0,302,15555,0.0,0.0,0.0,0.0,0.33438596491110745,0.6150132754028119,0.8940350877161614,0.7287287238975831
hospital,33,15.0,horizon,20000,2850,0,2850,0,2410,0,2484,0,440,14666,0.0,0.0,0.0,0.0,-0.02596491228061065,0.4924397221076983,0.8456140350847523,0.6224173507186316
hospital,33,15.0,scared,20000,2850,0,2850,0,2310,0,3009,0,540,14141,0.0,0.0,0.0,0.0,-0.2452631578938763,0.4342921601796686,0.8105263157866298,0.5655526946841529
hospital,33,15.0,baran,20000,2850,0,2850,0,2726,0,702,0,124,16448,0.0,0.0,0.0,0.0,0.7101754385939995,0.7952158693092322,0.9564912280668194,0.8684294311657705
hospital,33,15.0,Unified,20000,2850,0,2850,0,2415,0,2415,0,435,14735,0.0,0.0,0.0,0.0,0.0,0.49999999999896483,0.8473684210496584,0.6289062453306987
hospital,33,15.0,GroundTruth,20000,2850,0,2850,0,2850,0,0,0,0,17150,0.0,0.0,0.0,0.0,0.9999999999964913,0.9999999999964913,0.9999999999964913,0.9999999949964913
hospital,34,20.0,mode,20000,3800,950,2850,777,2314,0,2787,173,536,13413,0.8178947368334958,0.99999999998713,0.8178947368334958,0.8998262834010734,-0.16596491228011942,0.45363654185364904,0.8119298245585547,0.5820651444371465
hospital,34,20.0,bigdansing,20000,3800,950,2850,771,2268,346,2588,179,582,13266,0.44736842104792246,0.6902417188837042,0.8115789473598781,0.7460087032982788,-0.112280701753992,0.4670510708392359,0.7957894736814183,0.5886322299596684
hospital,34,20.0,boostclean,20000,3800,950,2850,761,2269,750,2280,189,581,13170,0.011578947368299168,0.5036399735241321,0.8010526315705152,0.6184477807078619,-0.003859649122793475,0.4987909430633133,0.7961403508743995,0.6133261204140293
hospital,35,25.0,mode,20000,4750,1900,2850,1448,2235,0,3060,452,615,12190,0.7621052631538837,0.999999999993094,0.7621052631538837,0.8649940213703149,-0.28947368420951064,0.42209631727965613,0.7842105263130379,0.548802942042207
hospital,35,25.0,bigdansing,20000,4750,1900,2850,1371,2077,712,3116,529,773,11422,0.3468421052613324,0.6581853096463842,0.7215789473646234,0.6884258046982857,-0.3645614035074928,0.3999614866158291,0.7287719298220043,0.5164739479283051
hospital,35,25.0,boostclean,20000,4750,1900,2850,1389,2138,1409,2118,511,712,11723,-0.010526315789418284,0.4964260185829292,0.7310526315750998,0.5913154485645841,0.0070175438596245,0.5023496240589701,0.750175438593859,0.6017449994158357
hospital,35,25.0,holoclean,20000,4750,1900,2850,1573,2411,7,2171,327,439,13072,0.8242105263114515,0.9955696202468636,0.827894736837748,0.9040229835428293,0.084210526315494,0.5261894369259577,0.8459649122777335,0.648815926378526
hospital,35,25.0,horizon,20000,4750,1900,2850,1404,2132,748,2851,496,718,11651,0.34526315789291967,0.6524163568742918,0.7389473684171635,0.6929911105144377,-0.25228070175350076,0.42785470599954273,0.7480701754359718,0.5443635853093698
hospital,35,25.0,scared,20000,4750,1900,2850,1381,2115,1615,2022,519,735,11613,-0.12315789473619392,0.4609479305725603,0.7268421052593325,0.5641339821763582,0.03263157894725392,0.5112400290052908,0.7421052631552909,0.605410042398485
hospital,35,25.0,baran,20000,4750,1900,2850,1819,2724,0,619,81,126,14631,0.9573684210475929,0.9999999999945025,0.9573684210475929,0.9782199465970037,0.7385964912254787,0.8148369727765037,0.9557894736808569,0.8797028853889287
hospital,35,25.0,Unified,20000,4750,1900,2850,1389,2138,1409,2118,511,712,11723,-0.010526315789418284,0.4964260185829292,0.7310526315750998,0.5913154485645841,0.0070175438596245,0.5023496240589701,0.750175438593859,0.6017449994158357
hospital,35,25.0,GroundTruth,20000,4750,1900,2850,1900,2850,0,0,0,0,15250,0.9999999999947369,0.9999999999947369,0.9999999999947369,0.9999999949947369,0.9999999999964913,0.9999999999964913,0.9999999999964913,0.9999999949964913
hospital,36,30.0,mode,20000,5700,2850,2850,2155,2118,0,3387,695,732,10913,0.7561403508745399,0.9999999999953597,0.7561403508745399,0.8611388562318322,-0.44526315789317455,0.38474114441347007,0.7431578947342345,0.5070017908358239
hospital,36,30.0,bigdansing,20000,5700,2850,2850,1947,1857,1176,3273,903,993,9851,0.2705263157885245,0.6234390009586185,0.6831578947344451,0.6519336966657208,-0.4968421052614146,0.36198830409286165,0.6515789473661349,0.4654135292415834
hospital,36,30.0,boostclean,20000,5700,2850,2850,2021,1969,2000,1990,829,881,10310,0.007368421052605725,0.5026112907224506,0.7091228070150557,0.5882695337841771,-0.007368421052605725,0.49734781510356824,0.690877192980032,0.578352176067934
hospital,36,30.0,holoclean,20000,5700,2850,2850,2391,2348,19,2165,459,502,12116,0.8322807017514657,0.9921161825684975,0.838947368418109,0.9091254703167013,0.06421052631556418,0.5202747617980938,0.8238596491199163,0.6377835074087006
hospital,36,30.0,horizon,20000,5700,2850,2850,1935,1861,1065,3359,915,989,9876,0.30526315789366576,0.6449999999978501,0.6789473684186704,0.6615384565394874,-0.525614035085875,0.35651340996100284,0.6529824561380597,0.4612143696556243
hospital,36,30.0,scared,20000,5700,2850,2850,1842,1797,3088,1700,1008,1053,9512,-0.43719298245460636,0.37363083164224414,0.6463157894714164,0.47352184625591165,0.034035087719178826,0.5138690305961857,0.6305263157872614,0.5662517675411131
hospital,36,30.0,baran,20000,5700,2850,2850,2730,2723,0,579,120,127,13721,0.9578947368387443,0.999999999996337,0.9578947368387443,0.9784946186547192,0.7522807017517464,0.8246517262240319,0.9554385964878757,0.8852405671957644
hospital,36,30.0,Unified,20000,5700,2850,2850,2021,1969,2000,1990,829,881,10310,0.007368421052605725,0.5026112907224506,0.7091228070150557,0.5882695337841771,-0.007368421052605725,0.49734781510356824,0.690877192980032,0.578352176067934
hospital,36,30.0,GroundTruth,20000,5700,2850,2850,2850,2850,0,0,0,0,14300,0.9999999999964913,0.9999999999964913,0.9999999999964913,0.9999999949964913,0.9999999999964913,0.9999999999964913,0.9999999999964913,0.9999999949964913
rayyan,45,5.0037261790695196,mode,12000,471,471,0,451,0,1607,418,20,0,9504,-2.4543524415614786,0.219144800776389,0.9575371549690544,0.3566627095006896,-41800000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,bigdansing,12000,471,471,0,393,0,1207,836,78,0,9486,-1.7282377918953664,0.24562499999846485,0.8343949044408833,0.3795267951302588,-83600000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,boostclean,12000,471,471,0,411,0,1392,15,60,0,10122,-2.0828025477264798,0.2279534109804329,0.872611464949626,0.3614775692717145,-1500000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,holoclean,12000,471,471,0,242,0,1651,3941,229,0,5937,-2.9915074309343628,0.12783940834586457,0.5138004246175414,0.20473772946393096,-394100000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,horizon,12000,471,471,0,419,0,1065,257,52,0,10207,-1.3715498938137676,0.28234501347518637,0.8895966029535117,0.4286444976168288,-25700000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,scared,12000,471,471,0,431,0,701,139,40,0,10689,-0.5732484076311413,0.38074204946660123,0.9150743099593402,0.5377417300917455,-13900000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,baran,12000,471,471,0,450,0,378,63,21,0,11088,0.15286624203497098,0.5434782608630014,0.9554140127185687,0.6928406420182518,-6300000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,Unified,12000,471,471,0,449,0,449,2,22,0,11078,0.0,0.49999999999443206,0.953290870468083,0.6559532460246905,-200000000.0,0.0,0.0,0.0
rayyan,45,5.0037261790695196,GroundTruth,12000,471,471,0,471,0,0,0,0,0,11529,0.9999999999787685,0.9999999999787685,0.9999999999787685,0.9999999949787686,0.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,mode,12000,936,936,0,832,0,1607,761,104,0,8696,-0.8279914529826069,0.3411234112327137,0.8888888888793922,0.49303703302572427,-76100000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,bigdansing,12000,936,936,0,721,0,1513,1042,215,0,8509,-0.846153846144806,0.3227394807505697,0.7702991452909156,0.4548895857407956,-104200000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,boostclean,12000,936,936,0,759,0,1622,10,177,0,9432,-0.9220085469986965,0.31877362452617064,0.8108974358887725,0.45764244394130466,-1000000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,holoclean,12000,936,936,0,470,0,1767,3876,466,0,5421,-1.3856837606689563,0.21010281627085337,0.5021367521313874,0.296249601889779,-387600000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,horizon,12000,936,936,0,768,0,1421,284,168,0,9359,-0.6976495726421191,0.35084513476313,0.8205128205040544,0.49151999580069894,-28400000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,scared,12000,936,936,0,720,0,1525,241,216,0,9298,-0.8600427350335466,0.320712694876077,0.769230769222551,0.4526878298583,-24100000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,baran,12000,936,936,0,654,0,1301,1220,282,0,8543,-0.6912393162319312,0.33452685421823775,0.6987179487104838,0.45243859817772475,-122000000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,Unified,12000,936,936,0,828,0,831,3,108,0,10230,-0.0032051282050939624,0.4990958408649844,0.8846153846059336,0.6381502844005481,-300000000.0,0.0,0.0,0.0
rayyan,52,9.996806132226126,GroundTruth,12000,936,936,0,936,0,0,0,0,0,11064,0.9999999999893162,0.9999999999893162,0.9999999999893162,0.9999999949893161,0.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,mode,12000,1418,1418,0,1220,0,1607,1100,198,0,7875,-0.2729196050756494,0.4315528829132241,0.8603667136751738,0.5747938706953781,-110000000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,bigdansing,12000,1418,1418,0,1051,0,1929,941,367,0,7712,-0.6191819463990185,0.35268456375720575,0.7411847672726292,0.4779445158649959,-94100000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,boostclean,12000,1418,1418,0,888,0,2490,401,530,0,7691,-1.1297602256619905,0.26287744227275645,0.6262341325766839,0.37030858632560426,-40100000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,holoclean,12000,1418,1418,0,709,0,1870,3757,709,0,4955,-0.8187588152269482,0.2749127568814467,0.49999999999647393,0.3547660699759997,-375700000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,horizon,12000,1418,1418,0,1100,0,1764,300,318,0,8518,-0.46826516219697983,0.3840782122891617,0.7757404795431895,0.5137786036948255,-30000000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,scared,12000,1418,1418,0,1055,0,1774,274,363,0,8534,-0.5070521861741393,0.3729232944490176,0.7440056417436953,0.4968212811629335,-27400000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,baran,12000,1418,1418,0,981,0,1228,1138,437,0,8216,-0.17418899858833437,0.44409234947739207,0.6918194640289717,0.5409429232745282,-113800000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,Unified,12000,1418,1418,0,1203,0,1196,1,215,0,9385,0.004936530324365751,0.5014589412234204,0.8483779971731427,0.6303379570770288,-100000000.0,0.0,0.0,0.0
rayyan,53,15.000532311295645,GroundTruth,12000,1418,1418,0,1418,0,0,0,0,0,10582,0.9999999999929479,0.9999999999929479,0.9999999999929479,0.9999999949929479,0.0,0.0,0.0,0.0
rayyan,54,4.897263919940381,mode,12000,543,0,543,0,429,1518,432,0,114,9507,-151800000000.0,0.0,0.0,0.0,-0.005524861878351292,0.4982578397154674,0.7900552486042347,0.6111111063589075
rayyan,54,4.897263919940381,bigdansing,12000,543,0,543,0,372,768,1286,0,171,9403,-76800000000.0,0.0,0.0,0.0,-1.683241252271027,0.2243667068744007,0.6850828729155601,0.3380281652941695
rayyan,54,4.897263919940381,boostclean,12000,543,0,543,0,385,745,391,0,158,10321,-74500000000.0,0.0,0.0,0.0,-0.011049723756702583,0.4961340206121632,0.7090239410550824,0.5837755827135107
rayyan,54,4.897263919940381,holoclean,12000,543,0,543,0,240,1514,4091,0,303,5852,-151400000000.0,0.0,0.0,0.0,-7.092081031176941,0.05541445393660722,0.4419889502681033,0.09848173786374963
rayyan,54,4.897263919940381,horizon,12000,543,0,543,0,395,604,630,0,148,10223,-60400000000.0,0.0,0.0,0.0,-0.43278084713751785,0.38536585365477694,0.7274401473162534,0.5038265260782862
rayyan,54,4.897263919940381,scared,12000,543,0,543,0,423,91,477,0,120,10889,-9100000000.0,0.0,0.0,0.0,-0.09944751381032325,0.46999999999477776,0.7790055248475322,0.5862785815764974
rayyan,54,4.897263919940381,baran,12000,543,0,543,0,321,1366,1294,0,222,8797,-136600000000.0,0.0,0.0,0.0,-1.7918968692119355,0.19876160990589004,0.5911602209835882,0.2974976792709285
rayyan,54,4.897263919940381,Unified,12000,543,0,543,0,429,0,435,0,114,11022,0.0,0.0,0.0,0.0,-0.011049723756702583,0.49652777777203094,0.7900552486042347,0.6098080975969984
rayyan,54,4.897263919940381,GroundTruth,12000,543,0,543,0,454,0,0,0,89,11457,0.0,0.0,0.0,0.0,0.8360957642571621,0.9999999999779735,0.8360957642571621,0.9107321916113436
rayyan,55,9.890343873096988,mode,12000,1005,466,539,415,404,1515,801,51,135,8679,-2.3605150214085726,0.21502590673463717,0.8905579398950524,0.3464106813379492,-0.7365491651069286,0.33526970954078616,0.7495361780937007,0.4633027480174295
rayyan,55,9.890343873096988,bigdansing,12000,1005,466,539,360,349,1129,1265,106,190,8601,-1.6502145922392657,0.2417730020131513,0.7725321888246237,0.3682864413780968,-1.6994434136975984,0.21623296158478172,0.6474953617690632,0.3241987886262292
