task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,holoclean,GMM,"n_components=34, covariance type=tied",0.2972017088606949,0.992375805271693,0.6524422392604722
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,holoclean,HC,"k=5, linkage=single, metric=euclidean",0.40247067313014245,0.37292471206777866,1.541988533712075
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,holoclean,KMEANS,k=42,0.4102903558422133,0.8406468694840894,0.7999252433091493
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,holoclean,KMEANSPPS,k=35,0.34536683537132246,1.0096294136689883,0.6679146314663716
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,horizon,KMEANSNF,k=39,0.34938907624039695,1.1774036293929881,0.5993577441082552
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,horizon,GMM,"n_components=38, covariance type=spherical",0.39828396300104785,0.9497577778951163,0.725592000270695
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,horizon,HC,"k=47, linkage=average, metric=euclidean",0.37654428297972037,0.6849744287133765,0.9182263982336867
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,horizon,KMEANS,k=45,0.4501404690401996,0.8605244693134466,0.8061112366416497
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,horizon,KMEANSPPS,k=29,0.3420096061106438,1.1293567818863837,0.613734689677016
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,scared,KMEANSNF,k=48,0.34688449471901767,1.058564932579529,0.645779828750564
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,scared,GMM,"n_components=18, covariance type=tied",0.29544906996546066,1.091795285934796,0.605685845533636
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,scared,HC,"k=7, linkage=single, metric=euclidean",0.33990549132271763,0.5660339536216019,1.0532919814101984
