task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,horizon,GMM,"n_components=8, covariance type=tied",0.5462130788693328,0.35342220473643604,1.6878450400132423
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,horizon,HC,"k=5, linkage=single, metric=euclidean",0.5743221483630505,0.25069822943244696,2.2815907960505015
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,horizon,KMEANS,k=8,0.6042139944511087,0.4281992072190706,1.4697878139352298
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,horizon,KMEANSPPS,k=8,0.5408641147179036,0.6051313372345517,1.0966989670929583
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,scared,KMEANSNF,k=7,0.41177797691113976,0.6106906292952934,1.0246341533797068
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,scared,GMM,"n_components=8, covariance type=spherical",0.47823572720819807,0.6137254192567245,1.0538144433963195
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,scared,HC,"k=7, linkage=single, metric=euclidean",0.6064643776885973,0.27910743475499616,2.094657058765467
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,scared,KMEANS,k=8,0.5696886650566967,0.47074461529513917,1.3469913730983585
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,scared,KMEANSPPS,k=7,0.3768074495228516,0.9951925349562014,0.6908190689661582
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,baran,KMEANSNF,k=7,0.4610655592520437,1.3417117243958907,0.6031910719466963
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,baran,GMM,"n_components=8, covariance type=spherical",0.5462261422132715,0.43147655412748465,1.4319245875541071
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,baran,HC,"k=5, linkage=single, metric=manhattan",0.6275563152392079,0.22335499548140195,2.5523669965320224
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,baran,KMEANS,k=9,0.5620818296843795,0.5865919133621884,1.1334222528905329
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,baran,KMEANSPPS,k=9,0.55163216125893,0.8914640894540017,0.8366911690542123
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,Unified,KMEANSNF,k=7,0.48783542857569284,0.6074679016983852,1.0670064710798979
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,Unified,GMM,"n_components=6, covariance type=diag",0.5892573583415054,0.2892745407197026,2.02309050217122
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,Unified,HC,"k=5, linkage=single, metric=manhattan",0.6416966649997274,0.21161885237982098,2.6835867859840667
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,Unified,KMEANS,k=8,0.5262420276776543,0.5132376490694073,1.2373285781252557
rayyan,7,51,31.681818181818183,12,1000,5.0,15.0,,,Unified,KMEANSPPS,k=8,0.48482057238712256,0.5966192186348515,1.0804657567231064
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,mode,KMEANS,k=31,0.6420452775739738,0.7295775460918831,1.0063507477431113
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,bigdansing,KMEANSNF,k=20,0.6702000374086707,0.5365699213478045,1.2669450217638718
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,bigdansing,GMM,"n_components=17, covariance type=tied",0.7431616445710391,0.4292303480932628,1.5364565171684927
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,bigdansing,HC,"k=19, linkage=single, metric=euclidean",0.6479145506422995,0.21498725361333496,2.6496765521452277
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,bigdansing,KMEANS,k=22,0.702258555059379,0.37458416468684547,1.6859427777693563
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,bigdansing,KMEANSPPS,k=22,0.5765080684956689,0.6140237167791018,1.102554828071858
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,holoclean,KMEANSNF,k=24,0.46161124645438184,0.7991246760643487,0.8564902191058671
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,holoclean,GMM,"n_components=9, covariance type=tied",0.52277470193689,0.681348922499814,0.9952257463761026
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,holoclean,HC,"k=5, linkage=single, metric=euclidean",0.7097130367603133,0.2432332886254846,2.410496200043421
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,holoclean,KMEANS,k=31,0.4950496975379317,0.6220677551538427,1.051295814001436
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,holoclean,KMEANSPPS,k=18,0.5041332941712128,0.8322138479568254,0.8528737608191184
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,horizon,KMEANSNF,k=20,0.5841541223683789,0.6287676799443492,1.0872833288540764
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,horizon,GMM,"n_components=10, covariance type=tied",0.6497730522365968,0.3866394532423253,1.6180809888329617
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,horizon,HC,"k=5, linkage=single, metric=manhattan",0.734781070189635,0.16566863697979345,3.3854632923481103
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,horizon,KMEANS,k=20,0.6952243190140718,0.4910559383346353,1.3658260959797268
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,horizon,KMEANSPPS,k=17,0.6059708245073324,0.513212760029001,1.277240222231005
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,scared,KMEANSNF,k=8,0.5250865412676665,1.025574336841894,0.75007497071486
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,scared,GMM,"n_components=9, covariance type=tied",0.5944058405336188,0.5698361045917676,1.174648199656752
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,scared,HC,"k=16, linkage=single, metric=euclidean",0.5251834506504436,0.24206138059705268,2.328183513518501
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,scared,KMEANS,k=17,0.6315628895086479,0.5363828132748845,1.2479515061834938
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,scared,KMEANSPPS,k=13,0.5944778127434018,0.8781620533748965,0.8666098989788533
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,baran,KMEANSNF,k=18,0.6277247868820117,0.7803605546045304,0.9545918575966987
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,baran,GMM,"n_components=12, covariance type=tied",0.6323241048355672,0.577304395332939,1.1822562724551062
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,baran,HC,"k=10, linkage=single, metric=euclidean",0.6388489181344107,0.22729097105769505,2.519247873403717
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,baran,KMEANS,k=18,0.6777486307851793,0.5122651933934669,1.3149312609909878
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,baran,KMEANSPPS,k=10,0.6242227515354154,0.9553406925216036,0.835484873739682
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,Unified,KMEANSNF,k=7,0.5753697572190121,1.3549576366698612,0.6567001057046291
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,Unified,GMM,"n_components=10, covariance type=tied",0.5935181706354802,0.5474777926236126,1.2100381383436347
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,Unified,HC,"k=6, linkage=single, metric=euclidean",0.7129270950981635,0.251978247680336,2.3407618137800172
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,Unified,KMEANS,k=19,0.6317146397798319,0.65018907748718,1.0848643938511957
rayyan,8,50,22.70909090909091,12,1000,10.0,0.0,,,Unified,KMEANSPPS,k=11,0.5841929995006674,0.9173146937821334,0.8371657146982329
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,mode,KMEANS,k=31,0.626600506484418,0.8946389678442778,0.8721849184215048
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,bigdansing,KMEANSNF,k=11,0.5809451172203193,1.0044898360325047,0.7882376748555173
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,bigdansing,GMM,"n_components=13, covariance type=tied",0.6068428683612215,0.4456597794502892,1.42535350670629
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,bigdansing,HC,"k=8, linkage=single, metric=manhattan",0.6701753795640697,0.23884431466411238,2.4285015552246842
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,bigdansing,KMEANS,k=16,0.6986002315923469,0.4321179923117372,1.5063914864310985
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,bigdansing,KMEANSPPS,k=17,0.6560419485349029,0.5801008671439538,1.1899400444141324
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,holoclean,KMEANSNF,k=9,0.45428580584415673,1.0146668757103627,0.7199154689427762
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,holoclean,GMM,"n_components=24, covariance type=tied",0.5098140142793853,0.7180273355722268,0.9512593258178228
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,holoclean,HC,"k=6, linkage=single, metric=manhattan",0.6737409772042818,0.24991921534390169,2.3375169747555735
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,holoclean,KMEANS,k=30,0.5147193220426269,0.6111902506661947,1.075435537485315
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,holoclean,KMEANSPPS,k=15,0.4672344736434375,0.8592245527845314,0.8155372929695853
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,horizon,KMEANSNF,k=13,0.5662517832442208,0.6378992239666227,1.0669487608378314
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,horizon,GMM,"n_components=13, covariance type=diag",0.6054559673157516,0.5905173647305815,1.1494431352573902
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,horizon,HC,"k=7, linkage=single, metric=manhattan",0.7081202435792027,0.2051465433721021,2.7913422313549683
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,horizon,KMEANS,k=15,0.6029616498466166,0.6456269263824498,1.0759218830148278
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,horizon,KMEANSPPS,k=15,0.5395498993287622,0.7031290669421713,0.980881947664682
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,scared,KMEANSNF,k=14,0.5474086181661846,0.7529911248354317,0.9377227596448786
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,scared,GMM,"n_components=9, covariance type=tied",0.5388980955458812,0.547704647812005,1.182349827412884
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,scared,HC,"k=7, linkage=single, metric=manhattan",0.7059067751097294,0.2307282822034608,2.520004583988122
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,scared,KMEANS,k=14,0.5839924623483059,0.7563095754702537,0.953101175785112
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,scared,KMEANSPPS,k=9,0.47035244868970194,0.6737555329652349,0.9772851578321541
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,baran,KMEANSNF,k=12,0.49198302095387747,0.8345098156958021,0.8451456373617223
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,baran,GMM,"n_components=9, covariance type=tied",0.5407771243372698,0.5857909655874766,1.1239353550908529
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,baran,HC,"k=8, linkage=single, metric=manhattan",0.7055973419312965,0.20893354934647274,2.7459040461624973
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,baran,KMEANS,k=15,0.6223178447982793,0.6355373324241173,1.0978947669998966
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,baran,KMEANSPPS,k=11,0.33044833892665126,0.8025362423902124,0.7882489920069635
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,Unified,KMEANSNF,k=15,0.5336772300896667,0.8168183052137431,0.8789698525654728
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,Unified,GMM,"n_components=9, covariance type=tied",0.522952948095525,0.5321075305364814,1.2011361693275682
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,Unified,HC,"k=7, linkage=single, metric=manhattan",0.7058670632590516,0.2045199673316158,2.797682601969844
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,Unified,KMEANS,k=14,0.553072605627249,0.7074411345357948,0.9833088886741957
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,,,Unified,KMEANSPPS,k=13,0.5277777195900388,1.0663927411678098,0.7327592681329912
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,mode,KMEANS,k=31,0.5592820668064176,0.9751235737650504,0.7923965583972868
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,bigdansing,KMEANSNF,k=13,0.7355308752918157,0.47892008042155104,1.4117809643281345
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,bigdansing,GMM,"n_components=12, covariance type=tied",0.7442339356647083,0.3320693259032605,1.8778266525192848
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,bigdansing,HC,"k=5, linkage=single, metric=manhattan",0.6411741753517562,0.2478142720960032,2.338227136293821
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,bigdansing,KMEANS,k=13,0.776568692176178,0.33136446012333043,1.8971969187095015
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,bigdansing,KMEANSPPS,k=14,0.7264771937623771,0.5308777117732805,1.3050750856082436
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,holoclean,KMEANSNF,k=9,0.4780428125945304,0.7843583378549016,0.8764851468720418
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,holoclean,GMM,"n_components=12, covariance type=tied",0.49674828152493483,0.6969446877758233,0.9657911880114568
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,holoclean,HC,"k=5, linkage=single, metric=manhattan",0.7589072228758095,0.245679969404675,2.414621562702252
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,holoclean,KMEANS,k=28,0.4514887346592156,0.5742506963140851,1.0964442257874651
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,holoclean,KMEANSPPS,k=10,0.4235502654577177,1.0937250536953433,0.6689284166466604
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,horizon,KMEANSNF,k=12,0.6351682517435698,1.212432333794955,0.7299782744466441
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,horizon,GMM,"n_components=11, covariance type=full",0.6743372447036594,0.3851838954340563,1.6352498919141505
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,horizon,HC,"k=5, linkage=complete, metric=manhattan",0.7740730250360033,0.14037842791342342,3.948837334994576
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,horizon,KMEANS,k=12,0.6969718649840829,0.41004951690179964,1.567850861337311
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,horizon,KMEANSPPS,k=12,0.6308265265188584,0.7601898322924828,0.9731437126291139
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,scared,KMEANSNF,k=12,0.6523370492913316,0.7464195600486321,0.9960330710241437
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,scared,GMM,"n_components=10, covariance type=tied",0.6364831931422783,0.3997453726517999,1.5690378138810201
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,scared,HC,"k=5, linkage=complete, metric=manhattan",0.7792993313542338,0.13654446474776122,4.051460497215771
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,scared,KMEANS,k=12,0.6832563459771132,0.46145795715863897,1.4251505009568035
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,scared,KMEANSPPS,k=11,0.6523370492913316,0.7464195600486321,0.9960330710241437
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,baran,KMEANSNF,k=10,0.6047279717565025,1.0066011318646648,0.7990850645380594
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,baran,GMM,"n_components=11, covariance type=diag",0.6308841417925695,0.7588115268352109,0.9743672220275006
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,baran,HC,"k=7, linkage=single, metric=manhattan",0.5738424969855596,0.23917836689091285,2.3774113145448053
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,baran,KMEANS,k=11,0.6433897920217214,0.5489002277346893,1.2326072526398597
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,baran,KMEANSPPS,k=9,0.538742039642156,0.8073614922102501,0.8886722929486695
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,Unified,KMEANSNF,k=10,0.5860214725902648,0.9960956973982606,0.794970539259816
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,Unified,GMM,"n_components=12, covariance type=tied",0.6402589946273956,0.5088255347622579,1.3027845840589385
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,Unified,HC,"k=5, linkage=single, metric=euclidean",0.781929017513521,0.13522716818435204,4.088446358841513
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,Unified,KMEANS,k=12,0.6055231450538464,0.5723367680760969,1.1763731031660327
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,,,Unified,KMEANSPPS,k=10,0.44129791855977035,0.9113775975023684,0.7692689839219772
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,mode,KMEANS,k=27,0.4416546719317621,1.1009211745804373,0.6749924583603619
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,bigdansing,KMEANSNF,k=11,0.6401270128303025,0.6467527338503409,1.093156488988767
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,bigdansing,GMM,"n_components=13, covariance type=full",0.7874010470170655,0.3837235822936383,1.6967218207958676
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,bigdansing,HC,"k=11, linkage=single, metric=euclidean",0.5308138089850396,0.3112637446430355,1.8717616714873446
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,bigdansing,KMEANS,k=11,0.7734092010996574,0.42438328157394134,1.564884848710438
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,bigdansing,KMEANSPPS,k=10,0.7331942324390424,0.8606991388978658,0.9475202023518662
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,holoclean,KMEANSNF,k=9,0.3795540195708527,1.0006510419928685,0.6894517005789462
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,holoclean,GMM,"n_components=10, covariance type=tied",0.46986390353446406,0.7224846498373464,0.926988177615858
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,holoclean,HC,"k=16, linkage=single, metric=euclidean",0.6441729750934049,0.24671914660027122,2.3486823431577335
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,holoclean,KMEANS,k=27,0.4368717714768197,0.7181691450972388,0.9146507028373829
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,holoclean,KMEANSPPS,k=19,0.38315595232945404,1.056530967387468,0.6648248713658895
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,horizon,KMEANSNF,k=7,0.6289868234778636,0.5704712805050117,1.190961723267907
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,horizon,GMM,"n_components=7, covariance type=tied",0.6398557633222531,0.29487232302852495,2.0155770184288104
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,horizon,HC,"k=8, linkage=average, metric=euclidean",0.6336078399426371,0.30824835831440606,1.9388725750459121
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,horizon,KMEANS,k=8,0.6467049575827513,0.43361916869834005,1.47643803425915
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,horizon,KMEANSPPS,k=6,0.6453044506990296,0.3442989071895595,1.7748787342321486
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,scared,KMEANSNF,k=8,0.5930349793414962,0.757358525520103,0.9567067965206757
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,scared,GMM,"n_components=9, covariance type=tied",0.5948479661624969,0.2963459784610263,1.9846410750646888
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,scared,HC,"k=6, linkage=single, metric=manhattan",0.6090195546179676,0.28498529396117045,2.0589862734475024
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,scared,KMEANS,k=8,0.60558518434434,0.5279644543176316,1.2498260447295504
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,scared,KMEANSPPS,k=7,0.5383092452535059,0.7155382787396352,0.9679292582489184
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,baran,KMEANSNF,k=9,0.5561579257020431,0.5554329511979559,1.1782776257528205
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,baran,GMM,"n_components=7, covariance type=tied",0.5622085928992081,0.49669752478331614,1.2877531623124339
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,baran,HC,"k=5, linkage=single, metric=euclidean",0.6474218024207676,0.24617826359503617,2.3547594296153984
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,baran,KMEANS,k=9,0.5972022907780506,0.34782800556567794,1.7360932161808595
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,baran,KMEANSPPS,k=9,0.4355800570712025,0.9325421473337767,0.7539588241547008
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,Unified,KMEANSNF,k=6,0.494095460037922,0.9904816633149847,0.751852633046221
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,Unified,GMM,"n_components=2, covariance type=tied",0.7633065007354457,0.16453357952501696,3.420546596293964
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,Unified,HC,"k=6, linkage=single, metric=manhattan",0.5884976994660743,0.2762097744408886,2.1044671919771294
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,Unified,KMEANS,k=8,0.6080593626600571,0.36639257079153176,1.6686861723714026
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,,,Unified,KMEANSPPS,k=8,0.4438545145908142,0.8268736736531996,0.8266145462145918
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,mode,KMEANS,k=31,0.687553525067246,0.7385073042862208,1.0208181365295892
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,bigdansing,KMEANSNF,k=16,0.7040555492234639,0.41670900144131373,1.5519058628474054
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,bigdansing,GMM,"n_components=10, covariance type=tied",0.6905153153389453,0.37847370680259923,1.6663533930220615
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,bigdansing,HC,"k=14, linkage=single, metric=manhattan",0.684393321755917,0.19007473211859122,2.9727409443129633
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,bigdansing,KMEANS,k=21,0.675939521708796,0.5581150345570626,1.2338424197889768
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,bigdansing,KMEANSPPS,k=12,0.6219929083573984,1.0195676435563856,0.8014004044805492
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,holoclean,KMEANSNF,k=15,0.4810835180265991,0.8974917633233508,0.7976499358599974
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,holoclean,GMM,"n_components=10, covariance type=tied",0.4634461437636106,0.6781133016646014,0.969062980673777
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,holoclean,HC,"k=30, linkage=single, metric=manhattan",0.3682795476779234,0.30179922185721575,1.8408703542662201
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,holoclean,KMEANS,k=21,0.5290412867077321,0.7169782793627956,0.9618918390954833
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,holoclean,KMEANSPPS,k=11,0.504398746403074,0.8676413087432148,0.8284743787383917
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,horizon,KMEANSNF,k=11,0.6355268177959266,1.0562833711373256,0.7911212347071853
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,horizon,GMM,"n_components=12, covariance type=tied",0.6478328584014434,0.5487682561203074,1.2350478483810325
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,horizon,HC,"k=16, linkage=single, metric=euclidean",0.5668951348052643,0.230644038733558,2.451290286188893
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,horizon,KMEANS,k=20,0.5833314333586589,0.6223948682412023,1.0950142426929317
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,horizon,KMEANSPPS,k=17,0.6586603854188218,0.5860210046886741,1.1825419308545766
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,scared,KMEANSNF,k=12,0.6024420804395944,0.8817326039192472,0.8682863815461026
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,scared,GMM,"n_components=8, covariance type=tied",0.537495670987017,0.5865456291346178,1.121196434825318
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,scared,HC,"k=10, linkage=single, metric=manhattan",0.6116574851509547,0.24362107308259887,2.3581963545943143
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,scared,KMEANS,k=20,0.6107786916568851,0.6962456118466367,1.023526726506306
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,scared,KMEANSPPS,k=11,0.603961642942684,0.6590714815666923,1.0606238730739386
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,baran,KMEANSNF,k=9,0.6191239542864313,0.7172661006254423,1.0066533349586897
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,baran,GMM,"n_components=10, covariance type=tied",0.6073387889900432,0.5973021914761896,1.1407666078239829
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,baran,HC,"k=14, linkage=single, metric=manhattan",0.5832151849233412,0.27018791498037886,2.1421714862476313
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,baran,KMEANS,k=18,0.6464617905265574,0.6585534899037345,1.0824706649486364
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,baran,KMEANSPPS,k=9,0.5142530220100503,0.8456015849007374,0.8484215238433626
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,Unified,KMEANSNF,k=9,0.5828216131073743,0.9122894040872482,0.8394825015222958
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,Unified,GMM,"n_components=8, covariance type=tied",0.5304344371587983,0.5886383629485401,1.1146351829394812
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,Unified,HC,"k=17, linkage=single, metric=euclidean",0.4831102797029272,0.24219399963302923,2.3060158645498325
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,Unified,KMEANS,k=18,0.5949005020273981,0.7467228455322983,0.9670427283184172
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,,,Unified,KMEANSPPS,k=19,0.5438794345588412,0.8601353302766644,0.853243591681573
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,,,mode,KMEANS,k=29,0.6112632212142927,0.8621579198931506,0.8855717682779896
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,,,bigdansing,KMEANSNF,k=18,0.6631790842624784,0.4104904421670143,1.5496446991781536
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,,,bigdansing,GMM,"n_components=10, covariance type=full",0.7686063945291106,0.3103896543012906,1.9951816304569756
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,,,bigdansing,HC,"k=5, linkage=single, metric=manhattan",0.7877816498633473,0.1333359401258868,4.143817510324477
