task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,holoclean,KMEANSPPS,k=8,0.28631311480624677,1.2227443145003463,0.5520727912147003
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,horizon,KMEANSNF,k=12,0.25060000959969053,1.037075606080636,0.6074249309560231
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,horizon,GMM,"n_components=8, covariance type=tied",0.4020629799901614,0.8033252227066505,0.82344441301441
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,horizon,HC,"k=5, linkage=average, metric=euclidean",0.6551607360320787,0.22797991090763237,2.5207560649860166
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,horizon,KMEANS,k=21,0.3082967125326196,0.9513325949970786,0.6797269001209283
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,horizon,KMEANSPPS,k=9,0.3485250386360155,0.9196966243630058,0.71792005459091
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,scared,KMEANSNF,k=10,0.24444582209697258,1.067820995046122,0.590466186203798
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,scared,GMM,"n_components=10, covariance type=tied",0.3255965186491863,0.7650833052557368,0.8163218646173135
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,scared,HC,"k=7, linkage=single, metric=manhattan",0.5625085726496482,0.23622898908979315,2.3978446418376467
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,scared,KMEANS,k=13,0.23906185956256523,0.9017697375542346,0.6739961986603337
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,scared,KMEANSPPS,k=9,0.2067622819278605,1.1155940236298871,0.5515728571342219
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,baran,KMEANSNF,k=22,0.23702144026550984,1.2054549682208011,0.5332918717986509
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,baran,GMM,"n_components=7, covariance type=tied",0.26087257956952364,1.1375366518198544,0.5699825665575495
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,baran,HC,"k=6, linkage=single, metric=manhattan",0.5254759420734698,0.2580288000638496,2.2005061576743286
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,baran,KMEANS,k=27,0.23040082716568477,1.1365945328957814,0.555111028607635
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,baran,KMEANSPPS,k=22,0.2223240487596403,1.279612380520608,0.5019053522902424
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,Unified,KMEANSNF,k=10,0.2443798413720835,1.2021062453227498,0.5381265335648447
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,Unified,GMM,"n_components=10, covariance type=spherical",0.29894354024612796,0.9723648900016352,0.6636820271379581
