task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,mode,KMEANS,k=31,0.6260437458249566,0.6576834937920145,1.0732659792639139
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,mode,KMEANSPPS,k=29,0.592307684153121,0.8643764219323931,0.8746055296899314
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,mode,DBSCAN,"n_components=5, covariance type=1.1",0.7111166664736072,1.6320345622004064,0.6619243940914648
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,bigdansing,KMEANSNF,k=13,0.6507756065816488,0.5258430849524859,1.2762418019607489
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,bigdansing,GMM,"n_components=16, covariance type=tied",0.654339847891486,0.40114500980100576,1.573601981639874
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,bigdansing,HC,"n_components=19, covariance type=single-euclidean",0.6120445736147198,0.22635107881148744,2.5149801703985233
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,bigdansing,KMEANS,k=21,0.6448776492143392,0.4731453117028238,1.3791966274067529
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,bigdansing,KMEANSPPS,k=21,0.6250031451284879,0.5573524614618641,1.2095999700281468
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,bigdansing,DBSCAN,"n_components=5, covariance type=1.2000000000000002",0.5940406047568817,1.8836306618015752,0.5624651213334377
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,boostclean,DBSCAN,"eps=1.86, min_samples=39",nan,nan,-inf
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,holoclean,KMEANSNF,k=10,0.508295393833679,0.8193384725883333,0.8643961067351575
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,holoclean,GMM,"n_components=13, covariance type=tied",0.5748165269072498,0.5318822167234133,1.2274660136077489
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,holoclean,HC,"n_components=5, covariance type=single-euclidean",0.8020039839438828,0.11536552280973641,4.7350524762280735
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,holoclean,KMEANS,k=31,0.41926722147431333,0.7926320064291806,0.840443363490528
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,holoclean,KMEANSPPS,k=31,0.48882843123662406,0.9505605667515733,0.7704196249408237
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,holoclean,DBSCAN,"n_components=39, covariance type=1.35",0.4591429317808359,1.6624223190064644,0.530337399001098
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,horizon,KMEANSNF,k=16,0.5858184305399119,1.0096067428385114,0.7881515495220519
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,horizon,GMM,"n_components=9, covariance type=tied",0.5638688019719127,0.4971704925295673,1.2876256226351663
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,horizon,HC,"n_components=6, covariance type=average-manhattan",0.7251891934935816,0.2703633898891604,2.211957412492601
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,horizon,KMEANS,k=19,0.6229050393881195,0.5517000491081808,1.2177420891951798
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,horizon,KMEANSPPS,k=17,0.5900832762725511,0.5535405712214445,1.1983177952871387
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,horizon,DBSCAN,"n_components=5, covariance type=2.0",0.5029018456463956,1.8173738464375329,0.5265731828799902
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,scared,KMEANSNF,k=10,0.4617841531351438,0.6968375791092007,0.9484193956871475
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,scared,GMM,"n_components=10, covariance type=tied",0.5707408341894841,0.5102394476868646,1.265302490686299
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,scared,HC,"n_components=6, covariance type=single-manhattan",0.7011762593800035,0.19229587196867293,2.9507479504970515
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,scared,KMEANS,k=20,0.5846850279630554,0.6019211673157908,1.1230160758197028
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,scared,KMEANSPPS,k=10,0.5897626348276412,0.8882058157243641,0.8578139070774358
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,scared,DBSCAN,"n_components=5, covariance type=1.9500000000000002",0.48270707827872095,1.7877336609789727,0.5210372587635674
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,baran,KMEANSNF,k=16,0.5666271165773743,0.7345701347297695,0.9639837575800563
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,baran,GMM,"n_components=14, covariance type=full",0.581968955934658,0.5788219399404281,1.1548079882707907
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,baran,HC,"n_components=10, covariance type=single-manhattan",0.6421401171805264,0.19858668355009032,2.8388622441568394
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,baran,KMEANS,k=18,0.612280499487826,0.5016827673486355,1.3027860038774888
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,baran,KMEANSPPS,k=15,0.5859014430094729,0.755061876519198,0.955148106313751
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,baran,DBSCAN,"n_components=40, covariance type=2.0",0.44105442947068757,1.6140938154530655,0.5302985521960807
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,Unified,KMEANSNF,k=12,0.5775937552880382,0.5372216170243609,1.2195114731762517
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,Unified,GMM,"n_components=12, covariance type=tied",0.5939301563562293,0.5224045856479576,1.2540776566977532
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,Unified,HC,"n_components=13, covariance type=single-manhattan",0.532936528130604,0.28323387972890757,2.0317937981382963
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,Unified,KMEANS,k=20,0.4978830961831997,0.6202943374880128,1.0550104895312957
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,Unified,KMEANSPPS,k=14,0.5666785153170417,0.9846289929860391,0.7911447392782252
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,Unified,DBSCAN,"n_components=5, covariance type=1.9000000000000001",0.48136139486095914,1.7915689826171792,0.51976568095681
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,GroundTruth,KMEANSNF,k=11,0.6370812919678834,0.5874932931720128,1.1696141915224514
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,GroundTruth,GMM,"n_components=10, covariance type=tied",0.6372639020857286,0.4342585863769129,1.4700196626171547
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,GroundTruth,HC,"k=8, linkage=single, metric=manhattan",0.5501384018767409,0.21828150665405838,2.5656892707018657
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,GroundTruth,KMEANS,k=19,0.6643866351215537,0.58531352328581,1.1864363516070768
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,GroundTruth,KMEANSPPS,k=19,0.5969747605235268,0.5824147776737615,1.1569820805457491
