task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,precision,recall,F1,EDR
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,scared,0.6445,0.25436229537686633,0.36476443658515373,0.2325957906098219
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,baran,0.6698333333333333,0.28836121604605147,0.40316229031627127,0.28728188523115666
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,Unified,0.6499166666666667,0.24482820651196258,0.3556721846685928,0.2442885411045152
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,GroundTruth,1.0,1.0,1.0,1.0
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,mode,0.5108333333333334,0.005421890884445951,0.010729896623003528,0.005421890884445951
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,bigdansing,0.5400833333333334,0.1531684174855981,0.23865416677070844,0.06489325652321247
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,boostclean,0.5304166666666666,0.23364961030159268,0.3244002547943489,0.0452389020670959
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,holoclean,0.26975,0.08691968824127415,0.13147506881618115,-0.48475093188749574
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,horizon,0.52425,0.11352084039308709,0.1866291050227231,0.032700779396814636
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,scared,0.61025,0.24025753981701117,0.3447756940635144,0.20755676042019655
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,baran,0.838,0.6718061674008811,0.7457560850358597,0.6706201287699085
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,Unified,0.6229166666666667,0.23364961030159268,0.3398318153083839,0.2333107421213148
rayyan,13,52,31.418181818181818,12,1000,15.0,5.0,GroundTruth,1.0,1.0,1.0,1.0
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,mode,0.48625,0.009161041465766635,0.017983274654312847,0.009161041465766635
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,bigdansing,0.5154166666666666,0.14979106396657024,0.23212241028109773,0.06541305046608807
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,boostclean,0.538,0.22291867566698811,0.3152248757824586,0.10896817743490839
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,holoclean,0.2574166666666667,0.009482481517197043,0.018291169533471856,-0.43217614914818386
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,horizon,0.49683333333333335,0.10993249758919961,0.18003033933489204,0.029572484731597556
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,scared,0.5456666666666666,0.2386692381870781,0.3320869204928221,0.12375441980070717
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,baran,0.80175,0.6218257794921247,0.7004176748296088,0.6176470588235294
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,Unified,0.5968333333333333,0.22291867566698811,0.3245988903957137,0.22243651558984248
rayyan,14,56,35.763636363636365,12,1000,15.0,10.0,GroundTruth,1.0,1.0,1.0,1.0
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,mode,0.463,0.013169984686064319,0.025611454336702696,0.013169984686064319
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,bigdansing,0.49125,0.13767228177641655,0.21507111572398638,0.06508422664624809
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,boostclean,0.37033333333333335,0.20980091883614088,0.2678561843863921,-0.1571209800918836
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,holoclean,0.24833333333333332,0.011179173047473201,0.021395202454832462,-0.38131699846860645
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,horizon,0.47041666666666665,0.10306278713629402,0.16908174289602196,0.02679938744257274
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,scared,0.5261666666666667,0.2228177641653905,0.3130619954670626,0.12924961715160796
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,baran,0.734,0.5124042879019908,0.6035036159144467,0.5111791730474732
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,Unified,0.56975,0.20980091883614088,0.30667419053358064,0.2093415007656968
rayyan,15,59,39.85454545454545,12,1000,15.0,15.0,GroundTruth,1.0,1.0,1.0,1.0
