task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,precision,recall,F1,EDR
flights,10,8,19.99158249158249,7,2376,10.0,10.0,bigdansing,0.8098845598845599,0.5098245614035087,0.6257424971460678,-0.10947368421052632
flights,10,8,19.99158249158249,7,2376,10.0,10.0,boostclean,0.8286435786435786,0.0,0.0,0.0
flights,10,8,19.99158249158249,7,2376,10.0,10.0,holoclean,0.8373617123617123,0.8105263157894737,0.8237255106042142,0.05087719298245614
flights,10,8,19.99158249158249,7,2376,10.0,10.0,horizon,0.7621452621452621,0.39438596491228073,0.519794688776747,-0.3880701754385965
flights,10,8,19.99158249158249,7,2376,10.0,10.0,scared,0.8051948051948052,0.1649122807017544,0.27375640001878904,-0.1368421052631579
flights,10,8,19.99158249158249,7,2376,10.0,10.0,baran,0.9476911976911977,0.6992982456140351,0.8047638612659864,0.6947368421052632
flights,10,8,19.99158249158249,7,2376,10.0,10.0,Unified,0.8552789802789803,0.31719298245614036,0.46276328852057064,0.15543859649122807
flights,10,8,19.99158249158249,7,2376,10.0,10.0,GroundTruth,1.0,1.0,1.0,1.0
flights,11,14,24.99298540965208,7,2376,10.0,15.0,mode,0.7891414141414141,0.015717092337917484,0.030820345126224717,0.015717092337917484
flights,11,14,24.99298540965208,7,2376,10.0,15.0,bigdansing,0.7345478595478595,0.4914397979230985,0.5888901890019165,-0.23912433342688746
flights,11,14,24.99298540965208,7,2376,10.0,15.0,boostclean,0.7857744107744108,0.0,0.0,0.0
flights,11,14,24.99298540965208,7,2376,10.0,15.0,holoclean,0.8373617123617123,0.8127982037608756,0.8248971376119278,0.24080830760595004
flights,11,14,24.99298540965208,7,2376,10.0,15.0,horizon,0.7290764790764791,0.3864720740948639,0.5051643843586059,-0.26466460847600337
flights,11,14,24.99298540965208,7,2376,10.0,15.0,scared,0.7047859547859547,0.11394891944990176,0.1961797414975919,-0.37805220319955096
flights,11,14,24.99298540965208,7,2376,10.0,15.0,baran,0.9353054353054353,0.7005332584900364,0.8010723389330459,0.6980072972214426
flights,11,14,24.99298540965208,7,2376,10.0,15.0,Unified,0.822029822029822,0.26354195902329497,0.3991248730934167,0.16923940499579007
flights,11,14,24.99298540965208,7,2376,10.0,15.0,GroundTruth,1.0,1.0,1.0,1.0
flights,12,13,14.997194163860831,7,2376,15.0,0.0,mode,0.8714526214526215,0.0,0.0,0.0
flights,12,13,14.997194163860831,7,2376,15.0,0.0,bigdansing,0.8578643578643579,0.5757717492984097,0.6890647626974697,-0.10570626753975679
flights,12,13,14.997194163860831,7,2376,15.0,0.0,boostclean,0.8714526214526215,0.0,0.0,0.0
flights,12,13,14.997194163860831,7,2376,15.0,0.0,holoclean,0.8373617123617123,0.8082319925163705,0.8225390304214458,-0.26520112254443406
flights,12,13,14.997194163860831,7,2376,15.0,0.0,horizon,0.8181818181818182,0.441534144059869,0.5735502599068386,-0.41440598690364827
flights,12,13,14.997194163860831,7,2376,15.0,0.0,scared,0.9015151515151515,0.2404115996258185,0.3795947497440034,0.23386342376052385
flights,12,13,14.997194163860831,7,2376,15.0,0.0,baran,0.9580928330928331,0.6992516370439663,0.8084595496613408,0.6739943872778298
flights,12,13,14.997194163860831,7,2376,15.0,0.0,Unified,0.966931216931217,0.744621141253508,0.841338475941918,0.7427502338634238
flights,12,13,14.997194163860831,7,2376,15.0,0.0,GroundTruth,1.0,1.0,1.0,1.0
flights,13,9,19.99158249158249,7,2376,15.0,5.0,mode,0.8293049543049543,0.0038596491228070177,0.007683538465878082,0.0038596491228070177
flights,13,9,19.99158249158249,7,2376,15.0,5.0,bigdansing,0.812049062049062,0.5168421052631579,0.6316561613623881,-0.0968421052631579
flights,13,9,19.99158249158249,7,2376,15.0,5.0,boostclean,0.8286435786435786,0.0,0.0,0.0
flights,13,9,19.99158249158249,7,2376,15.0,5.0,holoclean,0.8373617123617123,0.8122807017543859,0.8246305423759027,0.05087719298245614
flights,13,9,19.99158249158249,7,2376,15.0,5.0,horizon,0.7710437710437711,0.3992982456140351,0.5261306877601863,-0.33614035087719296
flights,13,9,19.99158249158249,7,2376,15.0,5.0,scared,0.8451779701779701,0.12526315789473685,0.21818873595725086,0.09649122807017543
flights,13,9,19.99158249158249,7,2376,15.0,5.0,baran,0.9478114478114478,0.696140350877193,0.8027118488160094,0.6954385964912281
flights,13,9,19.99158249158249,7,2376,15.0,5.0,Unified,0.8852212602212602,0.5252631578947369,0.6593112389011002,0.33017543859649123
flights,13,9,19.99158249158249,7,2376,15.0,5.0,GroundTruth,1.0,1.0,1.0,1.0
flights,14,6,24.99298540965208,7,2376,15.0,10.0,mode,0.7873376623376623,0.007297221442604546,0.014460420476001263,0.007297221442604546
flights,14,6,24.99298540965208,7,2376,15.0,10.0,bigdansing,0.7587782587782588,0.4810552904855459,0.5888117738182391,-0.126017401066517
flights,14,6,24.99298540965208,7,2376,15.0,10.0,boostclean,0.7857744107744108,0.0,0.0,0.0
flights,14,6,24.99298540965208,7,2376,15.0,10.0,holoclean,0.8373617123617123,0.8122368790345215,0.8246079590744645,0.24080830760595004
flights,14,6,24.99298540965208,7,2376,15.0,10.0,horizon,0.7365921115921116,0.3713163064833006,0.4937387563788709,-0.22958181307886613
flights,14,6,24.99298540965208,7,2376,15.0,10.0,scared,0.7865560365560366,0.14594442885209094,0.24620571414962986,0.003648610721302273
flights,14,6,24.99298540965208,7,2376,15.0,10.0,baran,0.9556277056277056,0.7931518383384788,0.8668421060859044,0.7928711759753018
flights,14,6,24.99298540965208,7,2376,15.0,10.0,Unified,0.833934583934584,0.36205444849845636,0.5049038372132891,0.22481055290485547
flights,14,6,24.99298540965208,7,2376,15.0,10.0,GroundTruth,1.0,1.0,1.0,1.0
flights,15,4,29.994388327721662,7,2376,15.0,15.0,mode,0.7457912457912458,0.011225444340505144,0.022117975015342368,0.011225444340505144
flights,15,4,29.994388327721662,7,2376,15.0,15.0,bigdansing,0.6814574314574314,0.4029466791393826,0.5064366803801604,-0.23900841908325537
flights,15,4,29.994388327721662,7,2376,15.0,15.0,boostclean,0.742905242905243,0.0,0.0,0.0
flights,15,4,29.994388327721662,7,2376,15.0,15.0,holoclean,0.8373617123617123,0.8063610851262862,0.8215690626851276,0.36739943872778297
flights,15,4,29.994388327721662,7,2376,15.0,15.0,horizon,0.7055074555074555,0.35243217960710943,0.4700523962251071,-0.14546304957904585
flights,15,4,29.994388327721662,7,2376,15.0,15.0,scared,0.6758056758056759,0.08699719363891488,0.15415043544121015,-0.2609915809167446
flights,15,4,29.994388327721662,7,2376,15.0,15.0,baran,0.9442039442039442,0.7839101964452759,0.856622930134985,0.7829747427502338
flights,15,4,29.994388327721662,7,2376,15.0,15.0,Unified,0.7908850408850409,0.29817586529466794,0.4330755609284393,0.18662301216089802
flights,15,4,29.994388327721662,7,2376,15.0,15.0,GroundTruth,1.0,1.0,1.0,1.0
