task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
beers,3,32,18.813278008298756,11,2410,0.0,15.0,holoclean,KMEANSPPS,k=11,0.2223995647002933,1.4047771144734136,0.4671281320139487
beers,3,32,18.813278008298756,11,2410,0.0,15.0,holoclean,DBSCAN,"n_components=24, covariance type=1.9500000000000002",0.3936022379725772,1.9221761020232826,0.4569229670696666
beers,3,32,18.813278008298756,11,2410,0.0,15.0,horizon,KMEANSNF,k=10,0.2336786442000423,1.2599552901607818,0.5136788003772189
beers,3,32,18.813278008298756,11,2410,0.0,15.0,horizon,GMM,"n_components=6, covariance type=tied",0.30232610231097984,1.1100011437466593,0.6016130374611953
beers,3,32,18.813278008298756,11,2410,0.0,15.0,horizon,HC,"n_components=7, covariance type=single-manhattan",0.38154143599698664,0.3468683592455249,1.632239755669016
beers,3,32,18.813278008298756,11,2410,0.0,15.0,horizon,KMEANS,k=22,0.21929469307754,1.358776775802945,0.47762537567790797
beers,3,32,18.813278008298756,11,2410,0.0,15.0,horizon,KMEANSPPS,k=8,0.2111860300939319,1.61858932320815,0.414503986366712
beers,3,32,18.813278008298756,11,2410,0.0,15.0,horizon,DBSCAN,"n_components=5, covariance type=1.6500000000000001",0.15659681649909474,1.9478330833252213,0.33499391480005253
beers,3,32,18.813278008298756,11,2410,0.0,15.0,scared,KMEANSNF,k=9,0.1795642728246837,1.496929149864173,0.42379928080783213
beers,3,32,18.813278008298756,11,2410,0.0,15.0,scared,GMM,"n_components=5, covariance type=tied",0.3335344607473631,1.0284718262586903,0.6529254188958391
beers,3,32,18.813278008298756,11,2410,0.0,15.0,scared,HC,"n_components=5, covariance type=single-manhattan",0.3411237766349699,0.4882780146463911,1.1945686733907344
beers,3,32,18.813278008298756,11,2410,0.0,15.0,scared,KMEANS,k=16,0.20299367324506193,1.301593423992688,0.4856413711471682
beers,3,32,18.813278008298756,11,2410,0.0,15.0,scared,KMEANSPPS,k=9,0.25629818618160616,1.2233059858749964,0.53687757621219
beers,3,32,18.813278008298756,11,2410,0.0,15.0,scared,DBSCAN,"n_components=5, covariance type=1.85",0.2728402791669773,1.7392247176224847,0.4239045542964411
beers,3,32,18.813278008298756,11,2410,0.0,15.0,baran,KMEANSNF,k=9,0.1883992529177338,1.5427129840688485,0.4183039836292256
beers,3,32,18.813278008298756,11,2410,0.0,15.0,baran,GMM,"n_components=6, covariance type=tied",0.2829288542615254,1.1457800548018595,0.5778483543116781
beers,3,32,18.813278008298756,11,2410,0.0,15.0,baran,HC,"n_components=6, covariance type=single-euclidean",0.380967393434115,0.46430644891529643,1.2673586812624804
beers,3,32,18.813278008298756,11,2410,0.0,15.0,baran,KMEANS,k=30,0.21537939229515865,1.3284120294516508,0.48407894053464856
beers,3,32,18.813278008298756,11,2410,0.0,15.0,baran,KMEANSPPS,k=11,0.24190129668113539,1.2871208122237212,0.5094145712695775
beers,3,32,18.813278008298756,11,2410,0.0,15.0,baran,DBSCAN,"n_components=10, covariance type=1.9500000000000002",0.3695302165358556,1.415135083999943,0.5380882684758759
beers,3,32,18.813278008298756,11,2410,0.0,15.0,Unified,KMEANSNF,k=19,0.1987771711132269,1.261954080208378,0.495599515765293
beers,3,32,18.813278008298756,11,2410,0.0,15.0,Unified,GMM,"n_components=17, covariance type=spherical",0.2322746789665027,1.239316094685053,0.5195856624287101
beers,3,32,18.813278008298756,11,2410,0.0,15.0,Unified,HC,"n_components=5, covariance type=single-manhattan",0.5208679895113119,0.30643428727327604,1.8921051907210844
beers,3,32,18.813278008298756,11,2410,0.0,15.0,Unified,KMEANS,k=19,0.2481475925680672,1.2644875697456257,0.5194908901037727
beers,3,32,18.813278008298756,11,2410,0.0,15.0,Unified,KMEANSPPS,k=8,0.21159466480006026,1.5942652146681293,0.4194214367207674
beers,3,32,18.813278008298756,11,2410,0.0,15.0,Unified,DBSCAN,"n_components=8, covariance type=1.9500000000000002",0.21959034109064468,2.2032886276781602,0.3367286706409967
beers,3,32,18.813278008298756,11,2410,0.0,15.0,GroundTruth,KMEANSNF,k=10,0.19471594241692253,1.4314579384368515,0.4466522023375985
beers,3,32,18.813278008298756,11,2410,0.0,15.0,GroundTruth,GMM,"n_components=37, covariance type=spherical",0.19627682448402087,1.2388943858428472,0.5017240654773659
beers,3,32,18.813278008298756,11,2410,0.0,15.0,GroundTruth,HC,"k=17, linkage=single, metric=euclidean",0.25870603133937287,0.4310367430252761,1.2893469328719604
beers,3,32,18.813278008298756,11,2410,0.0,15.0,GroundTruth,KMEANS,k=36,0.2419650520574853,1.2327012228832543,0.5265958171638919
beers,3,32,18.813278008298756,11,2410,0.0,15.0,GroundTruth,KMEANSPPS,k=24,0.21797522309981093,1.282630491244614,0.49881149567948024
beers,3,32,18.813278008298756,11,2410,0.0,15.0,GroundTruth,DBSCAN,"eps=2.0, min_samples=7",0.38466563369626267,1.2821934969722073,0.5719063651481159
