task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,2,22,10.002805836139169,7,2376,0.0,10.0,mode,DBSCAN,"n_components=5, covariance type=0.75",0.8375536550112371,1.0030990018333459,0.6356502566568949
flights,2,22,10.002805836139169,7,2376,0.0,10.0,bigdansing,KMEANSNF,k=40,0.39886746998963485,0.9074299208037817,0.5942088331039396
flights,2,22,10.002805836139169,7,2376,0.0,10.0,bigdansing,GMM,"n_components=13, covariance type=tied",0.4237067729995872,0.9817559621423129,0.5845973870844337
flights,2,22,10.002805836139169,7,2376,0.0,10.0,bigdansing,HC,"n_components=43, covariance type=average-euclidean",0.48845564239431694,0.6276686463468255,0.669258288201751
flights,2,22,10.002805836139169,7,2376,0.0,10.0,bigdansing,KMEANS,k=21,0.4544721598763503,0.8970656931992399,0.6054267852621515
flights,2,22,10.002805836139169,7,2376,0.0,10.0,bigdansing,KMEANSPPS,k=24,0.41266530661035666,1.007423110596645,0.5782542513488276
flights,2,22,10.002805836139169,7,2376,0.0,10.0,bigdansing,DBSCAN,"n_components=5, covariance type=0.9500000000000001",0.36364686229870447,1.2752817099216818,0.5276411873563391
flights,2,22,10.002805836139169,7,2376,0.0,10.0,boostclean,KMEANSNF,k=30,0.31036606639092246,1.0079829598688845,0.5612970750418732
flights,2,22,10.002805836139169,7,2376,0.0,10.0,boostclean,GMM,"n_components=32, covariance type=spherical",0.361609276700563,0.8783129371988805,0.5931671543145487
flights,2,22,10.002805836139169,7,2376,0.0,10.0,boostclean,HC,"n_components=35, covariance type=single-euclidean",0.2647779340904958,0.5938287931965206,0.6297456321646442
flights,2,22,10.002805836139169,7,2376,0.0,10.0,boostclean,KMEANS,k=31,0.3701361903295479,0.8993241228315171,0.5907704042164093
flights,2,22,10.002805836139169,7,2376,0.0,10.0,boostclean,KMEANSPPS,k=33,0.33890991120256386,1.0033370339524905,0.566947324698687
flights,2,22,10.002805836139169,7,2376,0.0,10.0,boostclean,DBSCAN,"n_components=6, covariance type=1.85",0.3167181597667839,0.7544120534829937,0.6083707485440554
flights,2,22,10.002805836139169,7,2376,0.0,10.0,holoclean,KMEANSNF,k=41,0.4050930083709856,0.9082289556923112,0.5951119151406632
flights,2,22,10.002805836139169,7,2376,0.0,10.0,holoclean,GMM,"n_components=27, covariance type=tied",0.4262564368966896,0.9220283554809732,0.5960388293112416
flights,2,22,10.002805836139169,7,2376,0.0,10.0,holoclean,HC,"n_components=47, covariance type=average-euclidean",0.4348943663683884,0.6167596259162554,0.6613830581976005
flights,2,22,10.002805836139169,7,2376,0.0,10.0,holoclean,KMEANS,k=48,0.43462456996143706,0.7758707002027507,0.6263956259074386
flights,2,22,10.002805836139169,7,2376,0.0,10.0,holoclean,KMEANSPPS,k=48,0.3863696020927152,0.8455435000210964,0.6038035064971627
flights,2,22,10.002805836139169,7,2376,0.0,10.0,holoclean,DBSCAN,"n_components=5, covariance type=0.9",0.3932855404565981,1.332443217758038,0.5233247967044732
